icl_example_index,token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
4,last_label_token,capitalize,test,activation,-4.1122846603393555,-23.482791900634766,94,80,x-ray,X-Ray,134,launch,Launch,34, Launch,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.494633674621582,-23.085342407226562,95,64,versatile,Versatile,152,orange,Orange,36, Orange,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-6.5300493240356445,-12.862285614013672,96,385,pasta,Pasta,10,he,He,36, He,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.266014575958252,-17.378467559814453,97,489,juice,Juice,478,hard,Hard,36, Hard,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,0.4688001275062561,-24.294544219970703,98,416,these,These,126,ourselves,Ourselves,39,selves,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.635585308074951,-19.774673461914062,99,369,zeppelin,Zeppelin,180,from,From,35, From,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.979050636291504,-22.244115829467773,100,397,calm,Calm,307,salty,Salty,41,ty,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.555576801300049,-27.08144760131836,101,347,around,Around,355,adventurous,Adventurous,38,urous,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.339578628540039,-23.1263370513916,102,66,analyze,Analyze,514,yield,Yield,37,ield,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.853853464126587,-19.74197006225586,103,545,explore,Explore,364,loud,Loud,34, Loud,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.6688501834869385,-28.263071060180664,104,564,her,Her,38,oversee,Oversee,35,see,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.485291004180908,-17.067588806152344,105,522,woodpecker,Woodpecker,48,new,New,36, New,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.209916591644287,-21.809024810791016,106,65,salmon,Salmon,491,monkey,Monkey,36, Monkey,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.620575189590454,-23.962268829345703,107,179,kind-hearted,Kind-Hearted,97,graceful,Graceful,41,ful,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.069764137268066,-18.539005279541016,108,143,cookie,Cookie,138,fig,Fig,36, Fig,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.070074558258057,-23.49428939819336,109,58,happy,Happy,408,update,Update,38, Update,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.232325077056885,-23.792118072509766,110,497,resolute,Resolute,109,bat,Bat,37, Bat,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.4080724716186523,-22.316190719604492,111,126,ourselves,Ourselves,526,glasses,Glasses,40,es,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.6486027240753174,-21.346086502075195,112,482,luminous,Luminous,78,bear,Bear,38, Bear,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.1333465576171875,-21.695602416992188,113,37,rabbit,Rabbit,168,about,About,35, About,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.6992321014404297,-18.242813110351562,114,330,sample,Sample,541,tiger,Tiger,34, Tiger,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.91352653503418,-18.72391128540039,115,555,upon,Upon,421,short,Short,34, Short,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.106874704360962,-24.467330932617188,116,558,him,Him,44,charismatic,Charismatic,38,atic,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.6741485595703125,-19.447532653808594,117,334,clean,Clean,189,quick,Quick,35, Quick,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.857478141784668,-22.780099868774414,118,127,with,With,318,ferret,Ferret,38,ret,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.709954261779785,-21.362380981445312,119,224,inventive,Inventive,457,learn,Learn,40, Learn,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.9285316467285156,-23.63189697265625,120,264,umbrella,Umbrella,500,dragonfly,Dragonfly,38,fly,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-7.14286470413208,-18.121456146240234,121,84,ibex,Ibex,69,red,Red,34, Red,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.30839467048645,-25.18942642211914,122,316,out,Out,231,blithe,Blithe,36,ithe,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.7966269254684448,-22.38142204284668,123,359,win,Win,291,toward,Toward,37,ard,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.043691635131836,-24.343168258666992,124,158,calculate,Calculate,108,paint,Paint,36, Paint,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.979977607727051,-20.422090530395508,125,304,loving,Loving,180,from,From,38, From,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.377686023712158,-17.258411407470703,126,520,think,Think,198,cat,Cat,41, Cat,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.9850342273712158,-26.213171005249023,127,213,exquisite,Exquisite,511,stapler,Stapler,40,pler,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.48775315284729,-24.113658905029297,128,261,zealous,Zealous,182,papaya,Papaya,38,aya,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.09340238571167,-25.0499324798584,129,49,bag,Bag,91,unwavering,Unwavering,42,avering,demonstration_4_label_token
4,last_label_token,capitalize,test,function_vector,-18.894615173339844,-4.676644325256348,,,,,,,,,,
4,last_label_token,country-currency,test,activation,3.3726806640625,-6.083100318908691,0,70,Turkmenistan,Turkmenistani Manat,74,Mali,CFA Franc (XOF),54,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,4.414309501647949,-6.684967517852783,1,97,Tajikistan,Tajikistani Somoni,2,Canada,Canadian Dollar (CAD),58,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,3.552171230316162,-5.193042278289795,2,102,Eritrea,Nakfa,57,Mauritania,Ouguiya (MRO),56,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,0.5470820069313049,-19.04318618774414,3,2,Canada,Canadian Dollar (CAD),13,Denmark,Danish Krone,47,one,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,2.1016857624053955,-7.506595134735107,4,7,Madagascar,Ariary,92,Finland,Euro (EUR),53,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,4.305977821350098,-5.957543849945068,5,20,North Macedonia,Macedonian Denar (MKD),33,Liechtenstein,Swiss Franc (CHF),56,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,2.0592401027679443,-10.47719955444336,6,125,Kenya,Kenyan Shilling (KES),18,United States of America,US Dollar (USD),54,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,0.6348994374275208,-20.19556427001953,7,113,Norway,Norwegian Krone (NOK),116,United Arab Emirates,UAE Dirham,54,ham,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,4.396730899810791,-4.288613796234131,8,136,Malawi,Malawian Kwacha (MWK),63,New Zealand,New Zealand Dollar (NZD),60,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,4.715782165527344,-5.370007514953613,9,43,Micronesia,US Dollar (USD),55,Rwanda,Rwandan Franc (RWF),55,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,1.9833002090454102,-10.193947792053223,10,61,Gabon,Central African CFA franc,14,Maldives,Maldivian Rufiyaa (MVR),52,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,3.8544602394104004,-3.9343929290771484,11,108,Kiribati,Australian Dollar (AUD),119,San Marino,Euro (EUR),58,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,-1.0560798645019531,-16.265872955322266,12,83,Armenia,Dram (AMD),102,Eritrea,Nakfa,60,fa,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,-0.3390997052192688,-19.299596786499023,13,134,Laos,Lao Kip (LAK),30,Central African Republic,Central African CFA franc,53, franc,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,0.37312018871307373,-15.243203163146973,14,15,Saint Kitts and Nevis,East Caribbean Dollar (XCD),22,Chad,Central African CFA franc,64, franc,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,1.200912594795227,-17.489309310913086,15,128,Zimbabwe,Zimbabwean Dollar,7,Madagascar,Ariary,56,ary,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,1.7476754188537598,-8.913222312927246,16,34,Qatar,Qatari Riyal,92,Finland,Euro (EUR),49,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,2.3394856452941895,-6.341758728027344,17,71,Cyprus,Euro (EUR),109,Bosnia and Herzegovina,Convertible Mark (KM or BAM),59,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,1.3037554025650024,-18.19928741455078,18,123,Lithuania,Lithuanian Litas (LTL),59,Japan,Japanese Yen,45, Yen,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,2.2432241439819336,-13.560462951660156,19,51,Serbia,Serbian Dinar (RSD),101,Georgia,Lari,43,ari,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,3.8489632606506348,-4.236399173736572,20,98,Panama,Balboa (PAB),133,Barbados,Barbadian Dollar (BBD),58,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,3.4201903343200684,-6.991519927978516,21,115,Slovakia,Euro (EUR),42,Guinea-Bissau,West African CFA franc (XOF),58,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,4.87171745300293,-6.108409881591797,22,6,Venezuela,Bolívar Soberano (VES),21,Kuwait,Kuwaiti Dinar (KWD),54,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,-0.2574128210544586,-19.44447898864746,23,10,Zambia,Kwacha,13,Denmark,Danish Krone,50,one,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,-0.27423349022865295,-16.817914962768555,24,55,Rwanda,Rwandan Franc (RWF),40,Togo,CFA Franc,56, Franc,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,2.772413969039917,-7.695733070373535,25,92,Finland,Euro (EUR),57,Mauritania,Ouguiya (MRO),56,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,0.8696892857551575,-17.548370361328125,26,103,Marshall Islands,US Dollar (USD),34,Qatar,Qatari Riyal,54,al,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,3.3335628509521484,-7.60833740234375,27,30,Central African Republic,Central African CFA franc,18,United States of America,US Dollar (USD),56,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,4.045013427734375,-5.052498817443848,28,96,Haiti,Gourde,49,Mozambique,Metical (MZN),65,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,4.437298774719238,-7.077292442321777,29,11,Uganda,Ugandan Shilling,112,Uzbekistan,Uzbekistani Som (UZS),55,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,5.682547569274902,-1.9625582695007324,30,105,Vietnam,Vietnamese Dong (VND),107,Dominica,East Caribbean Dollar (XCD),61,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,1.798716425895691,-18.443267822265625,31,36,Gambia,Dalasi (GMD),80,Dominican Republic,Dominican Peso,62,o,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,2.6433749198913574,-5.840468406677246,32,121,Saudi Arabia,Saudi Riyal,109,Bosnia and Herzegovina,Convertible Mark (KM or BAM),66,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,2.985964775085449,-8.019444465637207,33,16,Philippines,Philippine Peso,72,Papua New Guinea,Kina (PGK),53,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,5.470561981201172,-4.525084495544434,34,76,Palestine,Israeli New Shekel (ILS),86,Jamaica,Jamaican Dollar (JMD),56,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,3.204516887664795,-16.582937240600586,35,0,Suriname,Surinamese Dollar (SRD),10,Zambia,Kwacha,53,acha,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,3.1341357231140137,-7.239718914031982,36,22,Chad,Central African CFA franc,9,Taiwan,New Taiwan Dollar (TWD),50,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,3.6381068229675293,-3.442249059677124,37,4,Solomon Islands,Solomon Islands Dollar (SBD),103,Marshall Islands,US Dollar (USD),60,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,1.1914734840393066,-14.761526107788086,38,66,Vatican City,Euro (EUR),120,Oman,Omani Rial,62,ial,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,5.125019550323486,-8.399599075317383,39,24,Nigeria,Naira,122,Malaysia,Malaysian Ringgit (MYR),58,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,1.2722758054733276,-15.648693084716797,40,81,Ireland,Euro (EUR),120,Oman,Omani Rial,53,ial,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,5.004881858825684,-4.45047664642334,41,49,Mozambique,Metical (MZN),20,North Macedonia,Macedonian Denar (MKD),66,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,4.77263069152832,-4.233711242675781,42,87,Tanzania,Tanzanian Shilling,95,Belize,Belize Dollar (BZD),63,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,4.755281448364258,-6.256597518920898,43,64,Kazakhstan,Tenge,112,Uzbekistan,Uzbekistani Som (UZS),67,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,0.6623193025588989,-18.948760986328125,44,67,Sri Lanka,Sri Lankan Rupee,56,Israel,Israeli Shekel,46,kel,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,4.276304721832275,-5.096288681030273,45,90,Australia,Australian Dollar (AUD),79,Tuvalu,Tuvaluan Dollar (TVD),67,),demonstration_4_label_token
4,last_label_token,country-currency,test,activation,1.2076849937438965,-17.371604919433594,46,52,Bulgaria,Bulgarian Lev (BGN),131,Guyana,Guyanese Dollar,50, Dollar,demonstration_4_label_token
4,last_label_token,country-currency,test,activation,4.673436641693115,-5.986586570739746,47,120,Oman,Omani Rial,25,Singapore,Singapore Dollar (SGD),56,),demonstration_4_label_token
